,Median Age,Population,Poverty Count,Household Income,Per Capita Income,Median Home Rent,Median Monthly Owner Costs,Name,Zipcode
6190,38.3,12473.0,1424.0,60628.0,24124.0,1054.0,1481.0,ZCTA5 19943,19943
6191,63.7,551.0,13.0,62000.0,56948.0,1130.0,2093.0,ZCTA5 19944,19944
6192,44.4,8758.0,1491.0,43677.0,25457.0,1072.0,1274.0,ZCTA5 19945,19945
6193,38.8,4445.0,659.0,58125.0,26542.0,926.0,1478.0,ZCTA5 19946,19946
6194,36.7,18710.0,2903.0,50329.0,19682.0,927.0,1273.0,ZCTA5 19947,19947
6195,43.0,7400.0,737.0,57857.0,23698.0,905.0,1419.0,ZCTA5 19950,19950
6196,49.3,1879.0,83.0,83088.0,37119.0,1050.0,1616.0,ZCTA5 19951,19951
6197,39.5,9940.0,1114.0,47951.0,22968.0,767.0,1315.0,ZCTA5 19952,19952
6198,43.4,4218.0,612.0,56205.0,24290.0,979.0,1261.0,ZCTA5 19953,19953
6199,39.8,1388.0,253.0,57292.0,23522.0,592.0,1463.0,ZCTA5 19954,19954
6200,41.2,78.0,0.0,60000.0,20758.0,983.0,,ZCTA5 19955,19955
6201,38.3,14994.0,1985.0,46892.0,21867.0,830.0,1279.0,ZCTA5 19956,19956
6202,56.6,20339.0,1521.0,54938.0,36049.0,1190.0,1675.0,ZCTA5 19958,19958
6203,35.1,7510.0,962.0,50922.0,19733.0,921.0,1224.0,ZCTA5 19960,19960
6204,35.2,9943.0,1459.0,67367.0,27668.0,1008.0,1502.0,ZCTA5 19962,19962
6205,45.3,19147.0,2795.0,52766.0,25914.0,879.0,1481.0,ZCTA5 19963,19963
6206,46.4,1263.0,120.0,66042.0,26773.0,920.0,1644.0,ZCTA5 19964,19964
6207,46.7,27050.0,3206.0,51581.0,24824.0,908.0,1380.0,ZCTA5 19966,19966
6208,58.5,432.0,37.0,55147.0,41503.0,,1211.0,ZCTA5 19967,19967
6209,45.4,8936.0,1165.0,61250.0,30411.0,1069.0,1650.0,ZCTA5 19968,19968
6210,57.6,6226.0,500.0,62992.0,35694.0,1249.0,1696.0,ZCTA5 19970,19970
6211,57.0,11576.0,1348.0,61069.0,42472.0,978.0,2001.0,ZCTA5 19971,19971
6212,43.5,21788.0,4082.0,45600.0,23063.0,791.0,1376.0,ZCTA5 19973,19973
6213,49.2,8345.0,879.0,53023.0,27020.0,877.0,1549.0,ZCTA5 19975,19975
6214,37.7,24446.0,1733.0,59519.0,25423.0,904.0,1542.0,ZCTA5 19977,19977
6215,32.5,642.0,77.0,51700.0,19224.0,739.0,1688.0,ZCTA5 19979,19979
6216,30.7,40811.0,6923.0,78848.0,43055.0,1278.0,2683.0,ZCTA5 20001,20001
6217,34.5,56331.0,10619.0,65000.0,39506.0,1154.0,2303.0,ZCTA5 20002,20002
6218,34.7,27383.0,3078.0,107966.0,59373.0,1564.0,2523.0,ZCTA5 20003,20003
6219,39.7,1531.0,55.0,126765.0,136144.0,2001.0,2706.0,ZCTA5 20004,20004
6220,33.4,11858.0,1215.0,81864.0,78332.0,1531.0,2955.0,ZCTA5 20005,20005
6221,20.2,3049.0,549.0,30208.0,10973.0,1544.0,1616.0,ZCTA5 20006,20006
6222,34.0,25590.0,2524.0,107511.0,82437.0,1677.0,3394.0,ZCTA5 20007,20007
6223,35.9,27590.0,2211.0,100953.0,86104.0,1734.0,2789.0,ZCTA5 20008,20008
6224,32.9,49979.0,5248.0,88684.0,63014.0,1506.0,2595.0,ZCTA5 20009,20009
6225,32.0,32084.0,4024.0,65287.0,38365.0,1242.0,2327.0,ZCTA5 20010,20010
6226,36.9,62569.0,9559.0,54488.0,31521.0,1023.0,2026.0,ZCTA5 20011,20011
6227,45.2,14441.0,1651.0,78356.0,46709.0,1187.0,2575.0,ZCTA5 20012,20012
6228,43.9,15614.0,967.0,159016.0,83738.0,1646.0,3429.0,ZCTA5 20015,20015
6229,37.8,34144.0,3111.0,118141.0,75650.0,1795.0,3133.0,ZCTA5 20016,20016
6230,37.3,19195.0,3414.0,56980.0,29998.0,1161.0,1968.0,ZCTA5 20017,20017
6231,39.8,18296.0,3605.0,52317.0,29519.0,767.0,1967.0,ZCTA5 20018,20018
6232,35.3,52572.0,15472.0,34832.0,20504.0,845.0,1472.0,ZCTA5 20019,20019
6233,32.1,51176.0,16917.0,34685.0,20445.0,952.0,1617.0,ZCTA5 20020,20020
6234,39.9,11678.0,1687.0,72870.0,54079.0,1247.0,1977.0,ZCTA5 20024,20024
6235,28.3,36772.0,13548.0,31184.0,17212.0,903.0,1356.0,ZCTA5 20032,20032
6236,31.0,5207.0,552.0,78935.0,72645.0,1763.0,2082.0,ZCTA5 20036,20036
6237,27.5,14502.0,1992.0,76948.0,65111.0,1862.0,2999.0,ZCTA5 20037,20037
6238,,0.0,0.0,,,,,ZCTA5 20045,20045
6239,19.7,503.0,160.0,,5746.0,,,ZCTA5 20052,20052
6240,,0.0,0.0,,,,,ZCTA5 20053,20053
6241,19.6,3886.0,43.0,,1663.0,,,ZCTA5 20057,20057
6242,19.7,1723.0,17.0,,3875.0,,,ZCTA5 20064,20064
6243,32.6,12468.0,155.0,127464.0,46006.0,2001.0,2948.0,ZCTA5 20105,20105
6244,42.0,5439.0,160.0,80031.0,34301.0,1094.0,2277.0,ZCTA5 20106,20106
6245,30.6,36470.0,3664.0,65017.0,27944.0,1342.0,1775.0,ZCTA5 20109,20109
6246,33.1,45480.0,5076.0,75584.0,29563.0,1324.0,1952.0,ZCTA5 20110,20110
6247,33.4,31845.0,2414.0,85829.0,31078.0,1425.0,2158.0,ZCTA5 20111,20111
6248,40.2,26017.0,1064.0,139902.0,47156.0,2001.0,2661.0,ZCTA5 20112,20112
6249,44.6,6006.0,314.0,70845.0,45510.0,1099.0,2281.0,ZCTA5 20115,20115
6250,47.0,2428.0,112.0,103214.0,58414.0,1154.0,3295.0,ZCTA5 20117,20117
6251,56.0,8.0,0.0,,25663.0,,,ZCTA5 20118,20118
6252,43.1,4197.0,121.0,111339.0,42333.0,1077.0,2065.0,ZCTA5 20119,20119
6253,35.5,41732.0,2261.0,111272.0,47233.0,1684.0,2512.0,ZCTA5 20120,20120
6254,31.8,28902.0,1583.0,92115.0,38493.0,1644.0,2212.0,ZCTA5 20121,20121
6255,39.1,16278.0,482.0,167400.0,58001.0,2001.0,3185.0,ZCTA5 20124,20124
6256,42.5,712.0,61.0,180481.0,66474.0,,4001.0,ZCTA5 20129,20129
6257,57.5,247.0,38.0,51458.0,42144.0,,1375.0,ZCTA5 20130,20130
6258,37.4,17262.0,704.0,129180.0,44582.0,1254.0,3004.0,ZCTA5 20132,20132
6259,42.9,2898.0,113.0,90083.0,47781.0,1517.0,2152.0,ZCTA5 20135,20135
6260,32.3,30283.0,518.0,128444.0,39742.0,2001.0,2685.0,ZCTA5 20136,20136
6261,45.5,1422.0,20.0,108333.0,47312.0,2001.0,2671.0,ZCTA5 20137,20137
6262,50.8,181.0,0.0,144464.0,47298.0,,3250.0,ZCTA5 20139,20139
6263,38.4,6588.0,190.0,124180.0,44305.0,1921.0,2896.0,ZCTA5 20141,20141
6264,42.8,1081.0,26.0,139938.0,51051.0,,3410.0,ZCTA5 20143,20143
6265,47.0,1289.0,0.0,115667.0,52703.0,838.0,2750.0,ZCTA5 20144,20144
6266,34.4,57758.0,1784.0,122115.0,47367.0,1688.0,2703.0,ZCTA5 20147,20147
6267,32.3,31453.0,366.0,161433.0,52835.0,1898.0,3217.0,ZCTA5 20148,20148
6268,34.2,21744.0,1913.0,122054.0,44788.0,1559.0,2546.0,ZCTA5 20151,20151
6269,33.7,26591.0,833.0,144250.0,47880.0,2001.0,3113.0,ZCTA5 20152,20152
6270,35.8,31724.0,944.0,127974.0,46480.0,1878.0,2650.0,ZCTA5 20155,20155
6271,43.5,4149.0,237.0,120991.0,47915.0,1148.0,3084.0,ZCTA5 20158,20158
6272,32.9,36808.0,2668.0,87288.0,32893.0,1558.0,2080.0,ZCTA5 20164,20164
6273,37.5,33306.0,542.0,129827.0,53220.0,1926.0,2616.0,ZCTA5 20165,20165
6274,33.7,9857.0,641.0,106797.0,43608.0,1783.0,2276.0,ZCTA5 20166,20166
6275,38.1,20792.0,425.0,139508.0,50601.0,2001.0,2872.0,ZCTA5 20169,20169
6276,35.3,41673.0,2771.0,104371.0,42213.0,1744.0,2315.0,ZCTA5 20170,20170
6277,34.1,47565.0,1459.0,141433.0,56548.0,1765.0,2796.0,ZCTA5 20171,20171
6278,36.0,29156.0,1023.0,112815.0,47154.0,1355.0,2874.0,ZCTA5 20175,20175
6279,35.5,47889.0,2266.0,113668.0,45608.0,1460.0,3002.0,ZCTA5 20176,20176
6280,41.6,5990.0,170.0,123594.0,52738.0,1941.0,2731.0,ZCTA5 20180,20180
6281,41.3,7891.0,491.0,108438.0,41387.0,1935.0,2661.0,ZCTA5 20181,20181
6282,48.1,888.0,0.0,174526.0,70546.0,,2367.0,ZCTA5 20184,20184
6283,42.4,14892.0,1262.0,78161.0,38522.0,1160.0,2071.0,ZCTA5 20186,20186
6284,40.8,15860.0,624.0,116206.0,44989.0,1325.0,2473.0,ZCTA5 20187,20187
6285,37.8,18127.0,1766.0,94806.0,57093.0,1523.0,2246.0,ZCTA5 20190,20190
6286,39.1,28968.0,2485.0,108013.0,50231.0,1432.0,2306.0,ZCTA5 20191,20191
6287,39.0,13501.0,482.0,131926.0,74887.0,1824.0,2668.0,ZCTA5 20194,20194
6288,43.1,1482.0,37.0,136677.0,61140.0,,4001.0,ZCTA5 20197,20197
6289,45.9,2248.0,308.0,61837.0,40392.0,1326.0,3023.0,ZCTA5 20198,20198
6290,,0.0,0.0,,,,,ZCTA5 20202,20202
6291,,0.0,0.0,,,,,ZCTA5 20204,20204
6292,,0.0,0.0,,,,,ZCTA5 20228,20228
6293,,0.0,0.0,,,,,ZCTA5 20230,20230
6294,,0.0,0.0,,,,,ZCTA5 20240,20240
6295,,0.0,0.0,,,,,ZCTA5 20245,20245
6296,,0.0,0.0,,,,,ZCTA5 20260,20260
6297,30.3,127.0,0.0,,40008.0,,,ZCTA5 20307,20307
6298,84.7,355.0,59.0,21591.0,34528.0,1454.0,,ZCTA5 20317,20317
6299,20.7,104.0,0.0,,20768.0,,,ZCTA5 20319,20319
6300,21.8,68.0,0.0,,23674.0,,,ZCTA5 20373,20373
6301,21.0,233.0,0.0,,21370.0,,,ZCTA5 20390,20390
6302,,0.0,0.0,,,,,ZCTA5 20405,20405
6303,,0.0,0.0,,,,,ZCTA5 20418,20418
6304,,0.0,0.0,,,,,ZCTA5 20427,20427
6305,,0.0,0.0,,,,,ZCTA5 20506,20506
6306,,0.0,0.0,,,,,ZCTA5 20510,20510
6307,,0.0,0.0,,,,,ZCTA5 20520,20520
6308,,0.0,0.0,,,,,ZCTA5 20535,20535
6309,,0.0,0.0,,,,,ZCTA5 20540,20540
6310,,0.0,0.0,,,,,ZCTA5 20551,20551
6311,,0.0,0.0,,,,,ZCTA5 20553,20553
6312,,0.0,0.0,,,,,ZCTA5 20560,20560
6313,,0.0,0.0,,,,,ZCTA5 20565,20565
6314,,0.0,0.0,,,,,ZCTA5 20566,20566
6315,,0.0,0.0,,,,,ZCTA5 20593,20593
6316,36.4,24814.0,1178.0,93020.0,37051.0,1589.0,2172.0,ZCTA5 20601,20601
6317,32.3,25835.0,3175.0,79611.0,31417.0,1315.0,2003.0,ZCTA5 20602,20602
6318,34.9,30964.0,1787.0,102605.0,40302.0,1774.0,2433.0,ZCTA5 20603,20603
6319,57.5,360.0,14.0,58472.0,27776.0,,3859.0,ZCTA5 20606,20606
6320,41.4,9923.0,161.0,123851.0,44726.0,1606.0,2875.0,ZCTA5 20607,20607
6321,46.6,781.0,44.0,63274.0,30667.0,,2333.0,ZCTA5 20608,20608
6322,42.3,1081.0,99.0,53203.0,28804.0,1239.0,1775.0,ZCTA5 20609,20609
6323,51.2,972.0,34.0,64773.0,36372.0,839.0,2094.0,ZCTA5 20611,20611
6324,58.0,279.0,0.0,42143.0,26609.0,,2017.0,ZCTA5 20612,20612
6325,39.3,14440.0,478.0,106571.0,37984.0,1442.0,2620.0,ZCTA5 20613,20613
6326,43.4,424.0,22.0,114375.0,43920.0,,2125.0,ZCTA5 20615,20615
6327,35.8,6684.0,357.0,91645.0,31021.0,1688.0,2007.0,ZCTA5 20616,20616
6328,41.1,1007.0,200.0,96042.0,33581.0,,2083.0,ZCTA5 20617,20617
6329,42.3,689.0,56.0,85875.0,48785.0,,1533.0,ZCTA5 20618,20618
6330,32.3,10529.0,447.0,97114.0,41207.0,1580.0,2076.0,ZCTA5 20619,20619
6331,37.9,1359.0,156.0,74801.0,38268.0,1125.0,1783.0,ZCTA5 20620,20620
6332,47.1,1405.0,125.0,61731.0,32782.0,,1431.0,ZCTA5 20621,20621
6333,39.9,5087.0,85.0,98750.0,36059.0,892.0,2229.0,ZCTA5 20622,20622
6334,38.4,2878.0,48.0,139960.0,45227.0,2001.0,2788.0,ZCTA5 20623,20623
6335,45.4,1213.0,92.0,68750.0,34302.0,855.0,1528.0,ZCTA5 20624,20624
6336,47.3,628.0,109.0,62440.0,31235.0,1583.0,2234.0,ZCTA5 20625,20625
6337,51.1,256.0,21.0,122969.0,74845.0,,2356.0,ZCTA5 20626,20626
6338,40.5,316.0,21.0,82159.0,33234.0,,1599.0,ZCTA5 20628,20628
6339,57.8,219.0,0.0,143523.0,89219.0,,3250.0,ZCTA5 20629,20629
6340,34.8,334.0,0.0,118646.0,37420.0,,3068.0,ZCTA5 20630,20630
6341,44.8,280.0,11.0,50987.0,27092.0,,2231.0,ZCTA5 20632,20632
6342,31.9,6562.0,610.0,79944.0,35961.0,1411.0,1724.0,ZCTA5 20634,20634
6343,41.6,10349.0,209.0,102500.0,41822.0,998.0,2196.0,ZCTA5 20636,20636
6344,47.0,4675.0,163.0,128750.0,46709.0,717.0,2472.0,ZCTA5 20637,20637
6345,42.3,14422.0,377.0,123906.0,41365.0,1267.0,2423.0,ZCTA5 20639,20639
6346,36.7,10614.0,720.0,68431.0,29577.0,1269.0,1832.0,ZCTA5 20640,20640
6347,42.4,926.0,25.0,96000.0,41410.0,,2821.0,ZCTA5 20645,20645
6348,42.2,19060.0,1239.0,104971.0,42591.0,1144.0,2261.0,ZCTA5 20646,20646
6349,42.2,13467.0,732.0,99936.0,42863.0,938.0,2315.0,ZCTA5 20650,20650
6350,29.9,25587.0,3382.0,73958.0,31250.0,1152.0,1975.0,ZCTA5 20653,20653
6351,34.8,20181.0,952.0,90399.0,33666.0,1531.0,1934.0,ZCTA5 20657,20657
6352,40.8,1014.0,80.0,82000.0,43589.0,1325.0,1890.0,ZCTA5 20658,20658
6353,35.6,23872.0,1054.0,89831.0,32535.0,1349.0,1976.0,ZCTA5 20659,20659
6354,,2.0,2.0,,,,,ZCTA5 20660,20660
6355,45.1,2557.0,302.0,85069.0,32845.0,960.0,2106.0,ZCTA5 20662,20662
6356,39.9,2836.0,282.0,64276.0,34595.0,1431.0,1875.0,ZCTA5 20664,20664
6357,48.0,509.0,14.0,70699.0,35068.0,,2216.0,ZCTA5 20667,20667
6358,22.5,1331.0,65.0,60104.0,21481.0,1670.0,,ZCTA5 20670,20670
6359,57.0,829.0,70.0,91667.0,55582.0,1792.0,2156.0,ZCTA5 20674,20674
6360,51.9,1312.0,166.0,89934.0,42305.0,,1883.0,ZCTA5 20675,20675
6361,40.2,3503.0,217.0,91987.0,33977.0,1306.0,2454.0,ZCTA5 20676,20676
6362,44.4,2477.0,82.0,130857.0,48230.0,,2467.0,ZCTA5 20677,20677
6363,40.1,11877.0,913.0,80087.0,33081.0,1142.0,2288.0,ZCTA5 20678,20678
6364,52.2,1270.0,122.0,76952.0,36570.0,1181.0,1889.0,ZCTA5 20680,20680
6365,40.9,857.0,56.0,89063.0,36697.0,,2103.0,ZCTA5 20684,20684
6366,43.8,6614.0,236.0,109750.0,42903.0,1356.0,2135.0,ZCTA5 20685,20685
6367,19.8,933.0,0.0,,19442.0,,,ZCTA5 20686,20686
6368,59.6,379.0,0.0,60511.0,32155.0,,1443.0,ZCTA5 20687,20687
6369,68.3,1633.0,104.0,61458.0,45030.0,1843.0,2257.0,ZCTA5 20688,20688
6370,41.6,1562.0,30.0,127375.0,41892.0,,2436.0,ZCTA5 20689,20689
6371,54.5,457.0,25.0,95192.0,55331.0,,2891.0,ZCTA5 20690,20690
6372,43.6,1475.0,117.0,74919.0,39834.0,1154.0,2353.0,ZCTA5 20692,20692
6373,48.8,1008.0,13.0,110924.0,42831.0,528.0,1932.0,ZCTA5 20693,20693
6374,42.0,5537.0,192.0,100758.0,43311.0,1756.0,2197.0,ZCTA5 20695,20695
6375,37.8,108.0,0.0,,1526.0,,,ZCTA5 20701,20701
6376,37.1,25487.0,2296.0,76486.0,32090.0,1323.0,2106.0,ZCTA5 20705,20705
6377,35.0,38161.0,3780.0,69879.0,26773.0,1326.0,2039.0,ZCTA5 20706,20706
6378,36.2,31938.0,2575.0,76549.0,35628.0,1320.0,2267.0,ZCTA5 20707,20707
6379,32.6,25287.0,1903.0,60754.0,31955.0,1268.0,2166.0,ZCTA5 20708,20708
6380,32.3,9396.0,1704.0,42962.0,23151.0,1105.0,1854.0,ZCTA5 20710,20710
6381,40.6,6592.0,479.0,69338.0,36101.0,1431.0,2045.0,ZCTA5 20711,20711
6382,33.5,8954.0,1568.0,44104.0,25696.0,995.0,1990.0,ZCTA5 20712,20712
6383,37.0,4398.0,434.0,68171.0,36201.0,1406.0,1963.0,ZCTA5 20714,20714
6384,38.1,27772.0,723.0,107361.0,38596.0,2001.0,2235.0,ZCTA5 20715,20715
6385,37.9,20779.0,766.0,96409.0,41746.0,1657.0,2251.0,ZCTA5 20716,20716
6386,38.7,21755.0,688.0,130890.0,47374.0,2001.0,2747.0,ZCTA5 20720,20720
6387,42.4,26412.0,1030.0,119851.0,49989.0,2001.0,2820.0,ZCTA5 20721,20721
6388,35.1,5408.0,794.0,56133.0,22339.0,958.0,1720.0,ZCTA5 20722,20722
6389,35.2,29882.0,1078.0,108318.0,43735.0,1498.0,2416.0,ZCTA5 20723,20723
6390,36.4,16024.0,771.0,89215.0,42927.0,1659.0,2042.0,ZCTA5 20724,20724
6391,35.8,10071.0,665.0,97649.0,39399.0,1626.0,2167.0,ZCTA5 20732,20732
6392,40.6,2873.0,90.0,96311.0,37522.0,1602.0,2145.0,ZCTA5 20733,20733
6393,41.9,36505.0,1743.0,100651.0,38883.0,1837.0,2351.0,ZCTA5 20735,20735
6394,43.7,9556.0,152.0,114539.0,40050.0,1424.0,2573.0,ZCTA5 20736,20736
6395,30.2,20427.0,3150.0,59427.0,23375.0,1133.0,1958.0,ZCTA5 20737,20737
6396,25.4,28459.0,6830.0,61952.0,25854.0,1409.0,2132.0,ZCTA5 20740,20740
6397,19.3,8583.0,0.0,,2394.0,,,ZCTA5 20742,20742
6398,36.2,37626.0,4829.0,57973.0,26209.0,1137.0,1801.0,ZCTA5 20743,20743
6399,42.6,50632.0,2933.0,90248.0,40558.0,1372.0,2426.0,ZCTA5 20744,20744
6400,35.7,29710.0,3025.0,60629.0,26851.0,1137.0,1811.0,ZCTA5 20745,20745
6401,34.2,28624.0,2916.0,62449.0,28640.0,1204.0,1887.0,ZCTA5 20746,20746
6402,35.6,38415.0,3587.0,61188.0,28509.0,1155.0,1876.0,ZCTA5 20747,20747
6403,38.2,38371.0,3390.0,62112.0,31164.0,1179.0,1902.0,ZCTA5 20748,20748
6404,48.1,2273.0,210.0,98241.0,52561.0,1213.0,2205.0,ZCTA5 20751,20751
6405,43.8,6911.0,247.0,109211.0,43291.0,1742.0,2597.0,ZCTA5 20754,20754
6406,22.8,10369.0,466.0,58643.0,20078.0,1884.0,,ZCTA5 20755,20755
6407,51.6,559.0,35.0,85179.0,39146.0,1144.0,2472.0,ZCTA5 20758,20758
6408,40.3,3174.0,129.0,137216.0,53149.0,,3466.0,ZCTA5 20759,20759
6409,25.1,3632.0,297.0,51631.0,21961.0,1972.0,,ZCTA5 20762,20762
6410,37.6,1708.0,64.0,67330.0,35729.0,1346.0,2263.0,ZCTA5 20763,20763
6411,38.8,4643.0,216.0,96479.0,42709.0,1189.0,2192.0,ZCTA5 20764,20764
6412,52.6,465.0,11.0,84573.0,80643.0,,2730.0,ZCTA5 20765,20765
6413,42.0,5962.0,450.0,118990.0,44168.0,1107.0,2852.0,ZCTA5 20769,20769
6414,33.8,24873.0,2607.0,59857.0,31392.0,1325.0,1669.0,ZCTA5 20770,20770
6415,39.2,43749.0,1598.0,99183.0,41455.0,1637.0,2399.0,ZCTA5 20772,20772
6416,40.1,42874.0,2218.0,91855.0,40263.0,1685.0,2329.0,ZCTA5 20774,20774
6417,47.8,3672.0,139.0,94741.0,40360.0,1346.0,2712.0,ZCTA5 20776,20776
6418,46.9,3230.0,141.0,180583.0,61299.0,,3330.0,ZCTA5 20777,20777
6419,44.8,2085.0,105.0,103550.0,52216.0,,2684.0,ZCTA5 20778,20778
6420,49.6,1375.0,98.0,111500.0,52065.0,,2531.0,ZCTA5 20779,20779
6421,32.3,11665.0,1146.0,66210.0,28140.0,1063.0,2075.0,ZCTA5 20781,20781
6422,32.7,33840.0,4532.0,59574.0,28230.0,1254.0,1971.0,ZCTA5 20782,20782
6423,31.6,47331.0,8107.0,57787.0,21269.0,1192.0,1912.0,ZCTA5 20783,20783
6424,33.4,29484.0,2834.0,56678.0,24472.0,1215.0,1885.0,ZCTA5 20784,20784
6425,34.1,36357.0,4299.0,60324.0,28077.0,1225.0,1945.0,ZCTA5 20785,20785
6426,38.2,14579.0,502.0,77313.0,22284.0,1403.0,1903.0,ZCTA5 20794,20794
6427,44.1,251.0,6.0,128750.0,65597.0,2001.0,2767.0,ZCTA5 20812,20812
6428,39.6,27804.0,1297.0,114577.0,75735.0,1771.0,3040.0,ZCTA5 20814,20814
6429,44.5,30774.0,1401.0,131994.0,96215.0,1924.0,3704.0,ZCTA5 20815,20815
6430,44.6,16037.0,414.0,168693.0,97304.0,2001.0,3711.0,ZCTA5 20816,20816
6431,44.5,36370.0,1045.0,170293.0,83448.0,2001.0,3530.0,ZCTA5 20817,20817
6432,50.0,1967.0,38.0,192891.0,79976.0,,3357.0,ZCTA5 20818,20818
6433,41.1,25454.0,738.0,119743.0,46363.0,1436.0,2455.0,ZCTA5 20832,20832
6434,45.8,7186.0,43.0,137411.0,60398.0,2001.0,2854.0,ZCTA5 20833,20833
6435,43.4,5888.0,134.0,122663.0,45364.0,1733.0,2358.0,ZCTA5 20837,20837
6436,44.7,250.0,2.0,132344.0,52448.0,,2841.0,ZCTA5 20838,20838
6437,40.0,133.0,13.0,54917.0,50871.0,,3604.0,ZCTA5 20839,20839
6438,36.8,10796.0,137.0,149022.0,41846.0,2001.0,3299.0,ZCTA5 20841,20841
6439,47.3,1597.0,89.0,78608.0,40728.0,1083.0,2515.0,ZCTA5 20842,20842
6440,40.4,46629.0,2856.0,107459.0,54267.0,1804.0,2709.0,ZCTA5 20850,20850
6441,35.3,13641.0,1141.0,82201.0,35084.0,1638.0,2091.0,ZCTA5 20851,20851
6442,38.8,42364.0,1965.0,97600.0,57613.0,1757.0,2574.0,ZCTA5 20852,20852
6443,42.5,29714.0,1591.0,100435.0,41023.0,1158.0,2445.0,ZCTA5 20853,20853
6444,46.9,49759.0,1480.0,192648.0,86809.0,2001.0,3924.0,ZCTA5 20854,20854
6445,43.1,14176.0,802.0,120603.0,51908.0,1830.0,2507.0,ZCTA5 20855,20855
6446,45.1,2513.0,308.0,109922.0,59149.0,1371.0,3961.0,ZCTA5 20860,20860
6447,49.1,1705.0,47.0,161369.0,73925.0,,3349.0,ZCTA5 20861,20861
6448,62.0,161.0,0.0,148875.0,80660.0,,2650.0,ZCTA5 20862,20862
6449,37.1,12627.0,546.0,93828.0,39412.0,1757.0,2162.0,ZCTA5 20866,20866
6450,27.6,1170.0,0.0,130347.0,40269.0,,4001.0,ZCTA5 20868,20868
6451,34.7,14393.0,297.0,126685.0,44442.0,2001.0,2769.0,ZCTA5 20871,20871
6452,38.4,12942.0,969.0,103125.0,38991.0,1526.0,2323.0,ZCTA5 20872,20872
6453,34.2,58537.0,3831.0,84560.0,37266.0,1531.0,2068.0,ZCTA5 20874,20874
6454,33.9,26037.0,2084.0,90702.0,36242.0,1670.0,2361.0,ZCTA5 20876,20876
6455,34.3,34886.0,5076.0,64976.0,29510.0,1334.0,2117.0,ZCTA5 20877,20877
6456,37.6,63474.0,3015.0,116347.0,52034.0,1617.0,2636.0,ZCTA5 20878,20878
6457,35.2,25269.0,1173.0,89182.0,34084.0,1582.0,2059.0,ZCTA5 20879,20879
6458,50.8,516.0,7.0,116429.0,52742.0,1750.0,2392.0,ZCTA5 20880,20880
6459,44.2,14157.0,409.0,141648.0,51302.0,1652.0,2956.0,ZCTA5 20882,20882
6460,34.0,34023.0,2723.0,77136.0,35177.0,1424.0,2033.0,ZCTA5 20886,20886
6461,42.3,19005.0,805.0,122896.0,55151.0,1649.0,2805.0,ZCTA5 20895,20895
6462,44.7,936.0,60.0,128750.0,60581.0,2001.0,3170.0,ZCTA5 20896,20896
6463,61.6,115.0,41.0,19375.0,19452.0,640.0,,ZCTA5 20899,20899
6464,36.4,35837.0,2689.0,93023.0,39892.0,1429.0,2237.0,ZCTA5 20901,20901
6465,34.5,49074.0,4812.0,76646.0,33510.0,1495.0,2179.0,ZCTA5 20902,20902
6466,30.9,25119.0,4250.0,56903.0,24071.0,1358.0,2256.0,ZCTA5 20903,20903
6467,37.3,55688.0,5019.0,70628.0,34193.0,1492.0,2414.0,ZCTA5 20904,20904
6468,43.2,19071.0,746.0,116806.0,42974.0,1929.0,2776.0,ZCTA5 20905,20905
6469,39.8,67387.0,7177.0,72354.0,33506.0,1480.0,2153.0,ZCTA5 20906,20906
6470,35.1,39252.0,3474.0,78738.0,48649.0,1538.0,2604.0,ZCTA5 20910,20910
6471,36.5,24264.0,2500.0,62204.0,36478.0,1079.0,2450.0,ZCTA5 20912,20912
6472,39.2,21813.0,3196.0,58060.0,28468.0,941.0,1676.0,ZCTA5 21001,21001
6473,22.6,2198.0,133.0,75078.0,27655.0,1661.0,,ZCTA5 21005,21005
6474,35.1,29509.0,1441.0,85510.0,36180.0,1191.0,1882.0,ZCTA5 21009,21009
6475,33.4,125.0,0.0,90000.0,35611.0,1563.0,,ZCTA5 21010,21010
6476,40.7,20781.0,795.0,101367.0,43166.0,1733.0,2206.0,ZCTA5 21012,21012
6477,42.4,5150.0,223.0,104089.0,37220.0,1201.0,2546.0,ZCTA5 21013,21013
6478,41.9,35192.0,1939.0,88054.0,39108.0,1152.0,1941.0,ZCTA5 21014,21014
6479,40.5,28447.0,1191.0,101027.0,41912.0,1411.0,2126.0,ZCTA5 21015,21015
6480,31.4,7575.0,509.0,74381.0,33678.0,1307.0,1630.0,ZCTA5 21017,21017
6481,43.0,3638.0,164.0,95000.0,37120.0,1184.0,2459.0,ZCTA5 21028,21028
6482,42.6,12107.0,278.0,183966.0,60719.0,2001.0,3388.0,ZCTA5 21029,21029
6483,38.6,24585.0,1774.0,75047.0,43576.0,1113.0,2284.0,ZCTA5 21030,21030
6484,,32.0,32.0,,,,,ZCTA5 21031,21031
6485,44.1,8743.0,288.0,116847.0,55891.0,1808.0,2541.0,ZCTA5 21032,21032
6486,45.7,3314.0,227.0,60871.0,28061.0,890.0,1598.0,ZCTA5 21034,21034
6487,45.0,7899.0,77.0,129904.0,61963.0,2001.0,3160.0,ZCTA5 21035,21035
6488,44.0,2311.0,44.0,143750.0,50313.0,446.0,2971.0,ZCTA5 21036,21036
6489,42.1,21050.0,837.0,100242.0,45324.0,1835.0,2368.0,ZCTA5 21037,21037
