,Median Age,Total Population,Poverty Count,Median Household Income,Per Capita Income,employment_employed,employment_unemployed,median_gross_rent,median_monthly_owner_costs,Name,Zipcode
351,41.5,16587,723,95296,45448,9290,590,1198,2394,ZCTA5 01721,1721
352,43.2,13515,666,106219,49204,6572,400,1530,3168,ZCTA5 01730,1730
353,17.6,1865,94,78047,22380,288,19,2001,,ZCTA5 01731,1731
354,42.4,4905,137,140439,54018,2580,127,977,3292,ZCTA5 01740,1740
355,48.4,4870,293,160000,75856,2420,159,2001,3673,ZCTA5 01741,1741
356,45.5,18309,740,132059,69365,7664,322,1619,3417,ZCTA5 01742,1742
357,44.5,365,0,55789,29126,190,24,,1861,ZCTA5 01745,1745
358,42.7,13668,589,107192,45430,6997,486,1005,2548,ZCTA5 01746,1746
359,41.4,5911,136,98902,40170,3053,253,1000,2251,ZCTA5 01747,1747
360,39.1,14982,326,127821,55079,7163,470,1176,2945,ZCTA5 01748,1748
361,42,19077,1187,70192,35423,9881,852,1117,2117,ZCTA5 01749,1749
362,40,38491,2860,70849,36895,22362,1509,1062,2147,ZCTA5 01752,1752
363,41.6,10151,413,79441,39066,5788,431,1036,2278,ZCTA5 01754,1754
364,42.4,5827,120,95533,39480,2944,243,880,2062,ZCTA5 01756,1756
365,37.5,28120,2814,69422,32200,14894,1191,1087,2153,ZCTA5 01757,1757
366,41.4,32821,1347,94894,49723,18027,881,1228,2480,ZCTA5 01760,1760
367,45,4128,102,151944,75030,2010,69,2001,3857,ZCTA5 01770,1770
368,42.6,9380,165,139479,60179,4908,327,1330,2830,ZCTA5 01772,1772
369,48.9,4672,162,133690,67303,2385,75,1721,3258,ZCTA5 01773,1773
370,42.2,6618,136,112375,48635,3456,224,1452,2815,ZCTA5 01775,1775
371,42,17712,251,164337,67166,8262,485,597,3418,ZCTA5 01776,1776
372,46,13136,348,124390,66115,6165,420,1019,3341,ZCTA5 01778,1778
373,39.8,38732,2575,73293,34271,21011,1733,1264,2217,ZCTA5 01801,1801
374,41.3,24372,970,91875,40478,12804,1107,1584,2449,ZCTA5 01803,1803
375,43.3,33385,1381,118324,53778,16443,952,1068,2794,ZCTA5 01810,1810
376,38.6,30569,2173,90389,34959,16681,1300,1283,2110,ZCTA5 01821,1821
377,44,24603,718,98833,45242,12323,995,1156,2282,ZCTA5 01824,1824
378,39.3,29555,1303,73255,31530,16125,1073,1141,1878,ZCTA5 01826,1826
379,42.8,3190,93,109211,44213,1725,89,900,2475,ZCTA5 01827,1827
380,38.7,25229,3936,55137,29579,12271,1467,978,1928,ZCTA5 01830,1830
381,37.4,22324,2576,58276,28225,10812,1495,960,1862,ZCTA5 01832,1832
382,41,8203,133,104902,43088,4170,285,1188,2534,ZCTA5 01833,1833
383,44.4,6530,174,94517,39938,3495,184,1147,2292,ZCTA5 01834,1834
384,37.5,13400,1073,71875,33291,7448,376,1048,2060,ZCTA5 01835,1835
385,35.6,4493,1692,20359,14922,1621,200,684,986,ZCTA5 01840,1840
386,29.4,47547,14203,30676,15400,18401,2732,986,2048,ZCTA5 01841,1841
387,31.7,24291,5704,44361,21180,11101,1038,1046,1862,ZCTA5 01843,1843
388,39.8,47238,4254,65855,30043,23552,1756,938,1986,ZCTA5 01844,1844
389,40.6,28114,990,97044,47125,13983,1085,1311,2744,ZCTA5 01845,1845
390,33.3,15924,2519,53673,23456,8025,1026,1011,1779,ZCTA5 01850,1850
391,33.6,29404,4623,51736,22519,14390,1706,986,1972,ZCTA5 01851,1851
392,35.6,33316,5364,51616,26815,16151,1808,946,1822,ZCTA5 01852,1852
393,31.5,28113,5359,49306,21752,13479,1344,892,1903,ZCTA5 01854,1854
394,42.3,6368,229,78279,38975,3268,232,1136,2278,ZCTA5 01860,1860
395,41.1,10385,350,87134,30289,5297,543,1258,2119,ZCTA5 01862,1862
396,39.9,9328,648,79962,37525,4909,301,1108,2136,ZCTA5 01863,1863
397,42,14919,753,105198,42482,7866,629,1375,2697,ZCTA5 01864,1864
398,41.4,24252,329,102719,45949,12435,755,1202,2646,ZCTA5 01867,1867
399,42.5,28634,723,89498,37776,15172,1076,1406,2298,ZCTA5 01876,1876
400,41,11484,572,104888,41862,6207,656,1008,2167,ZCTA5 01879,1879
401,41.9,24906,968,86328,40119,13910,1047,1151,2362,ZCTA5 01880,1880
402,41.4,22107,358,121136,48951,10997,859,1274,2554,ZCTA5 01886,1886
403,42.3,22392,606,99028,36835,11868,785,1660,2228,ZCTA5 01887,1887
404,43.1,21437,829,128199,64489,9515,571,1393,3402,ZCTA5 01890,1890
405,42.6,2147,661,23432,20717,898,219,569,1844,ZCTA5 01901,1901
406,32.9,44654,10798,36568,20125,19547,2896,921,2003,ZCTA5 01902,1902
407,41,18765,1120,75493,31469,9758,865,1023,2115,ZCTA5 01904,1904
408,32.5,24779,6133,41941,19581,11212,1474,1008,1994,ZCTA5 01905,1905
409,44,26761,1562,75910,34653,13796,1329,1070,2228,ZCTA5 01906,1906
410,44.6,14011,666,93229,51594,7314,447,1281,2609,ZCTA5 01907,1907
411,49.5,3438,68,70750,47402,1824,103,1195,2734,ZCTA5 01908,1908
412,41.5,16344,761,80062,40517,9104,788,956,2254,ZCTA5 01913,1913
413,40,39748,3169,67958,37016,21030,1485,1063,2264,ZCTA5 01915,1915
414,45.3,7990,207,134263,61010,4163,325,2001,3039,ZCTA5 01921,1921
415,43.2,3013,44,107304,39934,1569,77,1176,2651,ZCTA5 01922,1922
416,44.3,26507,1368,79183,38792,13955,1212,1242,2306,ZCTA5 01923,1923
417,45.5,3520,98,82009,40996,2091,82,1120,2754,ZCTA5 01929,1929
418,47.2,28937,2376,62059,36919,14351,1505,959,2126,ZCTA5 01930,1930
419,75.9,61,22,,40066,0,0,,,ZCTA5 01937,1937
420,46.8,13271,585,82847,43953,7034,585,1073,2386,ZCTA5 01938,1938
421,43.8,12019,209,103379,45524,6317,261,1243,2853,ZCTA5 01940,1940
422,47.9,5158,260,117063,69269,2357,194,1295,2913,ZCTA5 01944,1944
423,44.6,19879,1136,105090,57825,9961,625,1181,2787,ZCTA5 01945,1945
424,39.6,8992,291,97314,34777,3832,328,1189,2708,ZCTA5 01949,1949
425,46.5,17460,1063,83509,48439,9289,634,1118,2466,ZCTA5 01950,1950
426,49.4,3673,346,67219,43142,1807,190,1155,2535,ZCTA5 01951,1951
427,46.7,8289,401,73384,36552,4632,394,992,2022,ZCTA5 01952,1952
428,43.9,51036,2839,66997,34384,25824,1891,1192,2070,ZCTA5 01960,1960
429,52.6,7018,304,68488,44055,3455,212,982,2232,ZCTA5 01966,1966
430,45.9,5857,525,87946,39587,3121,151,1128,2487,ZCTA5 01969,1969
431,36.7,41500,5418,56530,31332,21960,2517,1075,2100,ZCTA5 01970,1970
432,37,7942,387,105100,41790,3740,308,1089,2903,ZCTA5 01982,1982
433,44.1,6127,413,117771,52562,3076,119,877,2793,ZCTA5 01983,1983
434,26.7,4892,163,143182,52868,2456,222,625,2939,ZCTA5 01984,1984
435,43.1,4263,311,112569,54433,2079,170,1263,2670,ZCTA5 01985,1985
436,40.4,16304,520,82859,35536,9125,679,1207,2009,ZCTA5 02019,2019
437,41.3,21596,1173,90259,44877,10380,787,1338,2434,ZCTA5 02021,2021
438,43,7756,293,120508,61408,3663,182,1117,3242,ZCTA5 02025,2025
439,43.1,24716,1183,82193,41878,12268,906,1432,2461,ZCTA5 02026,2026
440,43.9,5608,79,187598,84070,2592,120,2001,4001,ZCTA5 02030,2030
441,40.7,3536,247,73800,37453,1784,120,1180,2429,ZCTA5 02032,2032
442,41,16864,670,90914,43005,9036,517,1198,2288,ZCTA5 02035,2035
443,37.7,31760,1104,97267,40400,16309,1197,1127,2366,ZCTA5 02038,2038
444,43.3,22136,389,101268,58675,10021,677,1724,3102,ZCTA5 02043,2043
445,47.4,10342,562,73396,43274,5757,524,1329,2207,ZCTA5 02045,2045
446,89.2,136,0,31190,35943,26,0,,,ZCTA5 02047,2047
447,37.5,23191,1195,94512,41007,12492,1016,1097,2368,ZCTA5 02048,2048
448,42.6,25485,1052,90561,42888,13572,828,1237,2324,ZCTA5 02050,2050
449,42.1,12067,472,124567,55931,5945,305,924,2955,ZCTA5 02052,2052
450,41.4,12742,298,108181,43917,6574,585,704,2465,ZCTA5 02053,2053
451,42.2,7905,290,92972,40340,4143,338,1222,2352,ZCTA5 02054,2054
452,42.2,11142,465,128224,43496,4551,237,877,2662,ZCTA5 02056,2056
453,43.1,10501,230,114213,48618,4734,349,1291,3037,ZCTA5 02061,2061
454,42,28580,1972,75795,36814,15207,936,1211,2182,ZCTA5 02062,2062
455,45,17708,521,95192,48248,8640,547,895,2746,ZCTA5 02066,2066
456,42.3,17399,611,128250,54420,8811,547,1493,2935,ZCTA5 02067,2067
457,39.7,1947,0,97981,25806,580,42,994,2958,ZCTA5 02071,2071
458,43.4,27359,2006,75361,34025,14580,1355,1111,2083,ZCTA5 02072,2072
459,43.6,18899,723,91394,44106,9340,661,1214,2576,ZCTA5 02081,2081
460,44.2,14616,476,130824,61600,6735,387,1278,3042,ZCTA5 02090,2090
461,43.3,10960,384,101330,46069,5822,493,890,2474,ZCTA5 02093,2093
462,35.9,4155,236,95753,78569,2479,165,1728,4001,ZCTA5 02108,2108
463,34.7,4277,395,128022,88921,2805,90,2001,2943,ZCTA5 02109,2109
464,56.6,1486,145,123795,152007,921,19,2001,3441,ZCTA5 02110,2110
465,33.6,7616,1886,44758,56716,3768,436,1266,4001,ZCTA5 02111,2111
466,28.3,7276,1340,64413,52905,5687,148,1459,2428,ZCTA5 02113,2113
467,30.8,11933,1507,79734,65865,7932,445,1804,2666,ZCTA5 02114,2114
468,22,29178,7110,23677,21654,12885,1710,1340,2900,ZCTA5 02115,2115
469,33.7,21318,2791,87630,81458,13087,684,1521,3275,ZCTA5 02116,2116
470,34.1,26779,6680,50000,43887,13691,1555,986,2802,ZCTA5 02118,2118
471,31.3,24237,8289,27051,18998,9811,1728,809,1911,ZCTA5 02119,2119
472,23.2,13217,5239,32367,17390,6401,800,1208,1810,ZCTA5 02120,2120
473,30.2,26801,8087,30419,18226,10225,3099,813,2346,ZCTA5 02121,2121
474,32.9,25437,4980,51798,23432,11557,2200,1269,2162,ZCTA5 02122,2122
475,33.8,49867,9449,48329,23115,23096,4305,1111,2294,ZCTA5 02124,2124
476,30.4,31996,8928,42298,22158,14740,2266,1175,2019,ZCTA5 02125,2125
477,37.1,27335,5506,43532,20649,12386,2751,1196,2124,ZCTA5 02126,2126
478,31.1,32547,6039,67012,42854,19779,1508,1170,2234,ZCTA5 02127,2127
479,33.4,41680,6350,49549,23450,22930,2724,1108,2186,ZCTA5 02128,2128
480,34,17052,3275,89105,56267,9758,720,991,2719,ZCTA5 02129,2129
481,33.8,36866,6819,74198,42916,22914,1672,1332,2338,ZCTA5 02130,2130
482,37.5,30370,4249,61099,29486,15511,1827,1206,2239,ZCTA5 02131,2131
483,42.8,27163,974,82421,44306,14920,1022,1303,2220,ZCTA5 02132,2132
484,26.5,20478,6603,37638,25319,12844,1033,1395,2278,ZCTA5 02134,2134
485,28.9,38839,8064,50291,31773,23459,1250,1433,2115,ZCTA5 02135,2135
486,36.1,29219,3008,57080,28009,15617,1778,1047,2042,ZCTA5 02136,2136
487,29.3,35661,3555,73835,55223,18568,1157,1664,2710,ZCTA5 02138,2138
488,30.3,35945,4746,70508,42967,21774,1208,1600,2354,ZCTA5 02139,2139
489,35.2,17924,2020,73894,49936,10666,647,1383,2456,ZCTA5 02140,2140
490,32,12703,1932,63382,40360,7355,451,1334,2194,ZCTA5 02141,2141
491,29,2805,588,89792,63543,1272,20,2001,4001,ZCTA5 02142,2142
492,31.1,24965,3245,66858,35770,16266,1303,1347,2395,ZCTA5 02143,2143
493,30.1,24399,3878,74636,38571,15733,1113,1546,2589,ZCTA5 02144,2144
494,32.6,24153,4526,53512,28157,13846,1120,1255,2196,ZCTA5 02145,2145
495,35.5,59402,8642,54229,26500,31244,4167,1211,2200,ZCTA5 02148,2148
496,35.7,41607,5288,49702,24255,22507,2207,1164,2258,ZCTA5 02149,2149
497,31,35527,8753,43919,19625,16546,2172,1121,2088,ZCTA5 02150,2150
498,38.4,51729,8234,49933,25265,25387,2901,1186,2261,ZCTA5 02151,2151
499,44.4,17584,1579,62000,38487,9228,838,1272,2234,ZCTA5 02152,2152
500,35.3,58567,4760,72800,33766,32834,2501,1381,2349,ZCTA5 02155,2155
501,23.6,1842,227,43889,21915,574,54,1876,,ZCTA5 02163,2163
502,38.5,54043,5396,58530,33066,29544,3363,1167,2137,ZCTA5 02169,2169
503,38.8,19962,2115,62509,29845,11081,957,1144,2236,ZCTA5 02170,2170
504,39.5,18073,1567,66291,36941,9761,872,1275,2288,ZCTA5 02171,2171
505,41.1,27043,1152,86264,41454,14836,864,1097,2441,ZCTA5 02176,2176
506,44.1,21414,1088,72938,38686,11460,896,1204,2324,ZCTA5 02180,2180
507,40.5,35731,1797,85208,36227,18294,1494,1210,2250,ZCTA5 02184,2184
508,39.6,26954,1211,107577,46315,13006,905,1220,2779,ZCTA5 02186,2186
509,41.4,14206,1332,64327,36355,7453,834,1117,2045,ZCTA5 02188,2188
510,40.4,14807,1458,63384,32556,7860,783,1034,2013,ZCTA5 02189,2189
511,41.3,16176,649,78532,39988,8786,790,1120,2156,ZCTA5 02190,2190
512,45.4,8744,479,65119,33290,4453,408,1223,1955,ZCTA5 02191,2191
513,47.5,1290,41,107159,151060,702,7,2001,4001,ZCTA5 02199,2199
514,,0,0,,,0,0,,,ZCTA5 02203,2203
515,33.8,1905,77,111061,93078,1471,25,2001,3193,ZCTA5 02210,2210
516,21.7,23719,4750,30823,19082,11562,1076,1525,2009,ZCTA5 02215,2215
517,35.8,60265,11451,45017,21426,26835,4601,1019,1934,ZCTA5 02301,2301
518,35.4,33651,4339,61127,23002,15869,2417,1037,1948,ZCTA5 02302,2302
519,44.4,4349,62,70481,32346,2404,351,1131,1995,ZCTA5 02322,2322
520,36.5,26687,1228,90722,30197,12874,1290,1144,2169,ZCTA5 02324,2324
521,42.3,11497,770,67963,29701,5900,625,1547,2070,ZCTA5 02330,2330
522,44.7,15040,539,117197,58852,6682,520,957,3120,ZCTA5 02332,2332
523,42.1,13794,963,80169,32313,7428,446,993,2118,ZCTA5 02333,2333
524,43.5,7524,331,77905,34617,3920,362,1229,2184,ZCTA5 02338,2338
525,40.9,13902,410,99856,40378,6817,532,916,2575,ZCTA5 02339,2339
526,40.5,10209,250,92736,32537,5415,505,1009,1964,ZCTA5 02341,2341
527,41.9,10595,824,61825,31517,5529,538,1152,2094,ZCTA5 02343,2343
528,41.1,23037,1657,74764,31463,11507,1190,1081,2074,ZCTA5 02346,2346
529,42.6,10674,602,91782,36038,5864,506,998,2216,ZCTA5 02347,2347
530,38.8,15930,599,76164,32419,8414,593,1141,2173,ZCTA5 02351,2351
531,38.6,12730,200,106139,42056,6754,502,1250,2353,ZCTA5 02356,2356
532,19.7,1010,13,,5076,284,39,,,ZCTA5 02357,2357
533,40.3,17831,593,84136,36873,9646,721,1266,2292,ZCTA5 02359,2359
534,42.5,56425,3509,77228,34821,28217,2722,1181,2235,ZCTA5 02360,2360
535,42.3,12609,680,80172,38125,6283,691,1319,2533,ZCTA5 02364,2364
536,40.4,149,0,,3719,0,0,,,ZCTA5 02366,2366
537,45.6,2817,127,99500,39406,1567,123,636,2342,ZCTA5 02367,2367
538,40.4,32577,3043,62947,28372,16596,2154,1202,2128,ZCTA5 02368,2368
539,40.7,17518,1023,64386,30141,9033,946,1036,2048,ZCTA5 02370,2370
540,40.1,9480,291,83370,39569,5087,452,1209,2283,ZCTA5 02375,2375
541,42.7,6907,354,78207,33484,3431,336,890,2238,ZCTA5 02379,2379
542,38,14493,999,74371,31848,7769,683,1026,2021,ZCTA5 02382,2382
543,47.2,13927,510,139174,70746,6475,357,1909,3369,ZCTA5 02420,2420
544,44.6,17600,727,136653,69647,8270,430,1896,3452,ZCTA5 02421,2421
545,35.3,20853,2253,104069,66539,11280,614,1794,3098,ZCTA5 02445,2445
546,33.3,28807,4429,78414,58178,15687,954,1726,2918,ZCTA5 02446,2446
547,39.5,16573,970,79637,43374,10037,448,1582,2398,ZCTA5 02451,2451
548,30.2,14434,1291,74257,31130,7476,443,1502,2194,ZCTA5 02452,2452
549,32.3,29829,3610,68805,32548,17143,963,1220,2320,ZCTA5 02453,2453
550,20.3,1343,0,250001,6030,625,50,,,ZCTA5 02457,2457
551,40.2,11362,786,89238,57007,6174,341,1569,2882,ZCTA5 02458,2458
552,42.7,18210,824,129318,68803,9217,281,1635,3646,ZCTA5 02459,2459
553,41.6,8639,508,100551,59045,4773,258,1507,2969,ZCTA5 02460,2460
554,41.6,6856,456,127656,63983,3387,301,1862,3209,ZCTA5 02461,2461
555,52.6,1292,48,80900,74628,571,11,769,3000,ZCTA5 02462,2462
556,37.8,3112,346,83780,45520,1833,47,1542,2677,ZCTA5 02464,2464
557,43,11822,739,128672,69703,6007,437,1607,3229,ZCTA5 02465,2465
558,34.7,8591,398,107560,50397,4412,276,1636,3262,ZCTA5 02466,2466
559,23.1,22796,988,113952,53382,10318,547,1880,3253,ZCTA5 02467,2467
560,49.8,5251,116,197660,87575,2929,104,2001,3787,ZCTA5 02468,2468
561,38.7,32274,2001,83355,43150,19170,1370,1425,2395,ZCTA5 02472,2472
562,41,26079,1274,85066,48258,15138,853,1355,2553,ZCTA5 02474,2474
563,43.3,16873,655,89644,50569,8929,571,1230,2540,ZCTA5 02476,2476
564,40.8,24691,1333,105731,56386,12469,643,1605,3172,ZCTA5 02478,2478
565,37.8,16332,591,177440,81969,6924,452,1619,4001,ZCTA5 02481,2481
566,42,10513,212,130480,63248,4636,263,1324,3653,ZCTA5 02482,2482
567,43.1,19950,760,133925,63289,9272,418,1063,3332,ZCTA5 02492,2492
568,43.6,11430,297,176875,97822,4730,295,1698,4001,ZCTA5 02493,2493
569,43.2,9055,416,105762,53997,4475,400,1684,3073,ZCTA5 02494,2494
570,45,11592,1210,59044,33250,5605,516,979,1838,ZCTA5 02532,2532
571,55.6,982,46,64787,38809,627,0,1164,1824,ZCTA5 02534,2534
572,44.5,1240,202,62768,48590,591,69,1178,2841,ZCTA5 02535,2535
573,47.7,19524,1310,59306,32670,9118,902,1194,1761,ZCTA5 02536,2536
574,44.1,6256,335,83801,35261,2587,270,1541,2479,ZCTA5 02537,2537
575,35.2,3162,471,51591,24956,1356,268,1045,1816,ZCTA5 02538,2538
576,49.3,4086,318,63378,35455,2094,123,1426,2284,ZCTA5 02539,2539
577,58.4,8521,635,57721,47150,3070,255,913,1935,ZCTA5 02540,2540
578,22.8,1284,87,41875,15688,230,19,1519,,ZCTA5 02542,2542
579,54.6,684,9,79583,99674,304,32,770,2233,ZCTA5 02543,2543
580,29.4,314,0,88077,34072,220,16,,3053,ZCTA5 02553,2553
581,38.9,9847,837,84452,48673,5792,191,1648,3244,ZCTA5 02554,2554
582,59.2,2890,317,78984,45694,1242,110,1416,2083,ZCTA5 02556,2556
583,46,4513,413,76389,30099,2392,98,1082,2014,ZCTA5 02557,2557
584,47,1791,244,48327,26197,1058,0,945,1621,ZCTA5 02558,2558
585,53.6,3941,465,63415,33760,2068,132,741,2057,ZCTA5 02559,2559
586,28.6,471,108,72981,33711,222,8,1018,2199,ZCTA5 02561,2561
587,46.7,3232,320,57417,32386,1472,151,1434,1860,ZCTA5 02562,2562
588,45.7,9746,358,79429,37715,5211,265,1162,2000,ZCTA5 02563,2563
589,33.4,347,46,49821,34280,271,5,,4001,ZCTA5 02564,2564
590,41.1,3967,544,56477,30430,1994,128,1179,2309,ZCTA5 02568,2568
591,44.4,11255,1486,54345,28111,5200,776,1033,1885,ZCTA5 02571,2571
592,41.3,2606,299,70646,31906,1429,13,1228,2257,ZCTA5 02575,2575
593,46.5,3898,88,76884,31971,2156,289,894,1998,ZCTA5 02576,2576
594,,0,0,,,0,0,,,ZCTA5 02584,2584
595,41.4,13402,2823,39876,23531,6431,715,941,1633,ZCTA5 02601,2601
596,56.8,2129,478,58524,35259,992,19,1375,2215,ZCTA5 02630,2630
597,53,9721,955,63610,35776,4724,354,1126,1888,ZCTA5 02631,2631
598,50.1,11466,514,67190,34278,5592,357,1415,1899,ZCTA5 02632,2632
599,55.6,4057,429,67500,48355,1803,132,958,2138,ZCTA5 02633,2633
600,49.6,3366,55,80833,45233,1637,151,1625,2372,ZCTA5 02635,2635
601,49.2,82,0,26029,25365,27,0,,,ZCTA5 02637,2637
602,55.9,3562,278,55855,36597,1332,150,1064,1826,ZCTA5 02638,2638
603,41.1,3240,780,44880,26010,1488,192,1180,1741,ZCTA5 02639,2639
604,66.8,501,10,84783,46291,155,9,,2273,ZCTA5 02641,2641
605,56.1,4963,297,57409,34853,2374,225,1377,1610,ZCTA5 02642,2642
606,27.9,17,0,17361,,9,0,,,ZCTA5 02643,2643
607,34.5,4389,73,89269,28614,2529,131,2001,2169,ZCTA5 02644,2644
608,49.7,9417,848,60792,32799,4406,399,1118,1799,ZCTA5 02645,2645
609,60.3,1878,88,65553,45519,628,106,1029,2168,ZCTA5 02646,2646
610,62.6,123,0,118542,58547,44,0,,2455,ZCTA5 02647,2647
611,47.4,7206,505,69576,41212,4165,299,1547,2067,ZCTA5 02648,2648
612,46.9,13950,1281,62547,33392,6631,401,1356,1967,ZCTA5 02649,2649
613,60.2,1183,97,65577,50449,535,65,847,2123,ZCTA5 02650,2650
614,65,20,0,,,0,0,,4001,ZCTA5 02651,2651
615,53,1125,57,52237,40754,643,107,946,2404,ZCTA5 02652,2652
616,62.8,5950,330,63132,43121,2455,127,840,2201,ZCTA5 02653,2653
617,54.6,3846,210,73323,50951,1470,156,1265,2566,ZCTA5 02655,2655
618,52.9,2974,420,46031,45142,1700,258,936,2118,ZCTA5 02657,2657
619,61,741,42,51466,36133,324,31,1208,2082,ZCTA5 02659,2659
620,51.3,5881,822,48617,28784,2662,173,1055,1685,ZCTA5 02660,2660
621,34.7,96,0,21667,18307,64,16,,,ZCTA5 02663,2663
622,50.3,9562,929,49698,31998,4474,425,1271,1771,ZCTA5 02664,2664
623,64,528,25,102031,56678,229,23,,1635,ZCTA5 02666,2666
624,60.1,3002,344,59233,44261,1726,108,967,1829,ZCTA5 02667,2667
625,47.2,3178,167,76781,46928,1828,89,1178,2334,ZCTA5 02668,2668
626,69.1,183,0,100398,50989,72,0,,2222,ZCTA5 02669,2669
627,62.4,1087,205,45000,36567,375,31,1250,1842,ZCTA5 02670,2670
628,56.9,1011,120,44516,45337,418,126,633,2391,ZCTA5 02671,2671
629,76.2,91,0,29769,24688,38,0,,,ZCTA5 02672,2672
630,47.7,8384,690,47060,31228,4200,248,1243,1726,ZCTA5 02673,2673
631,59,6155,311,62796,41614,2585,141,1398,2026,ZCTA5 02675,2675
632,40.6,4268,242,93042,31894,2441,103,976,1960,ZCTA5 02702,2702
633,38.7,43603,3556,65767,30511,22978,2340,945,2006,ZCTA5 02703,2703
634,60.5,139,2,38500,27138,69,0,,1275,ZCTA5 02713,2713
635,38.7,3057,95,90625,30753,1521,195,1236,2105,ZCTA5 02715,2715
636,43,4599,139,81224,32992,2471,249,1125,2196,ZCTA5 02717,2717
637,39.3,6854,137,76709,28396,3500,485,996,1790,ZCTA5 02718,2718
638,45.1,15893,1559,59933,29868,8447,767,873,1659,ZCTA5 02719,2719
639,40.5,30782,5045,42439,24473,14244,2394,743,1760,ZCTA5 02720,2720
640,35.2,25566,6899,31275,20137,10268,1761,644,1652,ZCTA5 02721,2721
641,35.2,14799,4233,28625,18415,5600,1143,696,1892,ZCTA5 02723,2723
642,40.6,17147,4142,28866,18928,6646,1299,693,1450,ZCTA5 02724,2724
643,49.1,2577,95,67910,29757,1308,192,805,1838,ZCTA5 02725,2725
644,43.9,15654,915,72277,32749,7544,767,876,1873,ZCTA5 02726,2726
645,45.7,4913,135,85398,46082,2448,199,962,2187,ZCTA5 02738,2738
646,46.3,6070,154,81827,38620,2959,142,1162,2204,ZCTA5 02739,2739
647,38.1,43863,9533,35920,21094,18515,2711,723,1657,ZCTA5 02740,2740
648,42.3,10310,557,65111,30733,5323,640,744,1779,ZCTA5 02743,2743
649,35.5,11551,3084,31424,17826,4726,582,744,1886,ZCTA5 02744,2744
650,39.7,25005,2405,50750,26246,12819,1136,825,1674,ZCTA5 02745,2745
651,31.4,14345,5054,24487,16357,5257,1072,755,1766,ZCTA5 02746,2746
652,37.5,21538,878,72321,26602,10820,984,1044,1917,ZCTA5 02747,2747
653,46.8,12893,729,68279,38281,6266,413,973,2048,ZCTA5 02748,2748
654,38.1,26997,1160,79249,34842,14138,1431,981,2191,ZCTA5 02760,2760
655,39.5,8278,390,83750,38704,4694,382,1107,2295,ZCTA5 02762,2762
656,39.2,1676,46,120000,37026,964,39,844,2261,ZCTA5 02763,2763
657,41.9,4006,137,81591,37241,2179,201,906,2191,ZCTA5 02764,2764
658,38.8,19123,992,80543,30094,9481,1044,934,2128,ZCTA5 02766,2766
659,40.9,13461,732,77865,34343,6735,495,1282,2316,ZCTA5 02767,2767
660,42.6,11570,464,82152,35661,6258,864,1082,2191,ZCTA5 02769,2769
661,41.8,5199,316,99531,36772,2930,146,1615,2203,ZCTA5 02770,2770
662,43.4,13785,590,75267,33951,7263,485,968,1971,ZCTA5 02771,2771
663,44.4,15903,914,72061,35011,8562,877,891,1810,ZCTA5 02777,2777
664,38.9,6411,428,89549,30738,3252,336,1675,2225,ZCTA5 02779,2779
665,40.2,48972,7120,51446,25861,24166,2900,869,1806,ZCTA5 02780,2780
666,47.2,16074,612,76663,35566,8296,1041,940,1878,ZCTA5 02790,2790
667,62.6,46,0,64583,51487,23,10,,,ZCTA5 02791,2791
668,48.3,582,0,67813,56417,422,16,936,1373,ZCTA5 02802,2802
669,45.6,2657,72,73125,32409,1540,95,,1690,ZCTA5 02804,2804
670,43.7,16352,312,103211,50796,7834,516,1380,2539,ZCTA5 02806,2806
671,53.8,863,75,90789,52336,504,39,825,2478,ZCTA5 02807,2807
672,36.3,2491,198,68056,29132,1532,105,903,1926,ZCTA5 02808,2808
673,42.2,22792,2119,60934,31307,11345,930,857,2218,ZCTA5 02809,2809
674,37.5,1901,22,87222,35396,945,103,1563,2008,ZCTA5 02812,2812
675,44.6,7823,817,72786,37194,3962,276,1136,1701,ZCTA5 02813,2813
676,43.8,7584,279,81228,32612,4223,276,787,1953,ZCTA5 02814,2814
677,40.3,256,0,132411,40663,168,12,,1891,ZCTA5 02815,2815
678,42.3,32646,3118,64411,29632,15807,2234,844,1876,ZCTA5 02816,2816
679,41.6,6081,336,80764,37115,2999,367,1366,2209,ZCTA5 02817,2817
680,44.6,18189,958,85682,51187,9071,420,1117,2623,ZCTA5 02818,2818
681,42.1,6379,449,95990,37006,3666,230,884,2154,ZCTA5 02822,2822
